  0%|          | 0/1504 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                   
{'loss': 2.0887, 'grad_norm': 111.62688446044922, 'learning_rate': 2e-05, 'mean_token_accuracy': 0.5554950833320618, 'epoch': 0.0}
{'loss': 0.4198, 'grad_norm': 4.190474987030029, 'learning_rate': 7.260638297872341e-06, 'mean_token_accuracy': 0.8564002513885498, 'epoch': 1.28}
{'loss': 0.4484, 'grad_norm': 5.0060834884643555, 'learning_rate': 7.247340425531916e-06, 'mean_token_accuracy': 0.8477157354354858, 'epoch': 1.28}
{'loss': 0.5825, 'grad_norm': 5.386233806610107, 'learning_rate': 7.234042553191491e-06, 'mean_token_accuracy': 0.8123456835746765, 'epoch': 1.28}
{'loss': 0.2553, 'grad_norm': 2.9899096488952637, 'learning_rate': 7.220744680851064e-06, 'mean_token_accuracy': 0.9065830707550049, 'epoch': 1.28}
{'loss': 0.5537, 'grad_norm': 5.594125747680664, 'learning_rate': 7.207446808510638e-06, 'mean_token_accuracy': 0.8378541469573975, 'epoch': 1.28}
{'loss': 0.4514, 'grad_norm': 6.644126892089844, 'learning_rate': 7.194148936170213e-06, 'mean_token_accuracy': 0.857583224773407, 'epoch': 1.28}
{'loss': 0.1915, 'grad_norm': 4.269288539886475, 'learning_rate': 7.1808510638297875e-06, 'mean_token_accuracy': 0.9342105388641357, 'epoch': 1.28}
{'loss': 0.2026, 'grad_norm': 3.2761876583099365, 'learning_rate': 7.167553191489362e-06, 'mean_token_accuracy': 0.9240121841430664, 'epoch': 1.28}
{'loss': 0.4175, 'grad_norm': 2.9882490634918213, 'learning_rate': 7.154255319148937e-06, 'mean_token_accuracy': 0.848813533782959, 'epoch': 1.29}
{'loss': 0.2501, 'grad_norm': 4.470947742462158, 'learning_rate': 7.140957446808511e-06, 'mean_token_accuracy': 0.914882242679596, 'epoch': 1.29}
{'loss': 0.4797, 'grad_norm': 6.114523410797119, 'learning_rate': 7.127659574468085e-06, 'mean_token_accuracy': 0.8340953588485718, 'epoch': 1.29}
{'loss': 0.39, 'grad_norm': 3.803981065750122, 'learning_rate': 7.11436170212766e-06, 'mean_token_accuracy': 0.8733133673667908, 'epoch': 1.29}
{'loss': 0.5773, 'grad_norm': 4.858153820037842, 'learning_rate': 7.101063829787235e-06, 'mean_token_accuracy': 0.8096607327461243, 'epoch': 1.29}
{'loss': 0.3088, 'grad_norm': 3.508688449859619, 'learning_rate': 7.087765957446809e-06, 'mean_token_accuracy': 0.884313702583313, 'epoch': 1.29}
{'loss': 0.1862, 'grad_norm': 4.1795759201049805, 'learning_rate': 7.074468085106384e-06, 'mean_token_accuracy': 0.9290241003036499, 'epoch': 1.29}
{'loss': 0.3338, 'grad_norm': 3.7067441940307617, 'learning_rate': 7.061170212765958e-06, 'mean_token_accuracy': 0.8941655158996582, 'epoch': 1.3}
{'loss': 0.1339, 'grad_norm': 2.6987524032592773, 'learning_rate': 7.047872340425532e-06, 'mean_token_accuracy': 0.9529816508293152, 'epoch': 1.3}
{'loss': 0.2776, 'grad_norm': 4.482325077056885, 'learning_rate': 7.034574468085107e-06, 'mean_token_accuracy': 0.9039615988731384, 'epoch': 1.3}
{'loss': 0.5099, 'grad_norm': 4.426616668701172, 'learning_rate': 7.021276595744682e-06, 'mean_token_accuracy': 0.8605558276176453, 'epoch': 1.3}
{'loss': 0.4429, 'grad_norm': 9.287264823913574, 'learning_rate': 7.007978723404256e-06, 'mean_token_accuracy': 0.8684645295143127, 'epoch': 1.3}
{'loss': 0.3853, 'grad_norm': 4.889891624450684, 'learning_rate': 6.994680851063831e-06, 'mean_token_accuracy': 0.8845470547676086, 'epoch': 1.3}
{'loss': 0.3227, 'grad_norm': 4.254800796508789, 'learning_rate': 6.981382978723405e-06, 'mean_token_accuracy': 0.8849441409111023, 'epoch': 1.3}
{'loss': 0.234, 'grad_norm': 3.9478912353515625, 'learning_rate': 6.968085106382979e-06, 'mean_token_accuracy': 0.9101969599723816, 'epoch': 1.3}
{'loss': 0.1968, 'grad_norm': 3.2096691131591797, 'learning_rate': 6.954787234042554e-06, 'mean_token_accuracy': 0.9275720119476318, 'epoch': 1.31}
{'loss': 0.2629, 'grad_norm': 3.9798696041107178, 'learning_rate': 6.941489361702129e-06, 'mean_token_accuracy': 0.9142480492591858, 'epoch': 1.31}
{'loss': 0.3603, 'grad_norm': 5.845343112945557, 'learning_rate': 6.928191489361703e-06, 'mean_token_accuracy': 0.8855278491973877, 'epoch': 1.31}
{'loss': 0.4044, 'grad_norm': 4.524457931518555, 'learning_rate': 6.914893617021278e-06, 'mean_token_accuracy': 0.8536133170127869, 'epoch': 1.31}
{'loss': 0.5777, 'grad_norm': 6.927443981170654, 'learning_rate': 6.901595744680851e-06, 'mean_token_accuracy': 0.8100000023841858, 'epoch': 1.31}
{'loss': 0.4564, 'grad_norm': 4.034646987915039, 'learning_rate': 6.888297872340426e-06, 'mean_token_accuracy': 0.8714965581893921, 'epoch': 1.31}
{'loss': 0.5282, 'grad_norm': 4.043300628662109, 'learning_rate': 6.875e-06, 'mean_token_accuracy': 0.8212104439735413, 'epoch': 1.31}
{'loss': 0.571, 'grad_norm': 5.748142242431641, 'learning_rate': 6.861702127659575e-06, 'mean_token_accuracy': 0.8289402723312378, 'epoch': 1.32}
{'loss': 0.5044, 'grad_norm': 6.337986469268799, 'learning_rate': 6.8484042553191495e-06, 'mean_token_accuracy': 0.8452976942062378, 'epoch': 1.32}
{'loss': 0.3172, 'grad_norm': 4.6045379638671875, 'learning_rate': 6.835106382978723e-06, 'mean_token_accuracy': 0.8748043775558472, 'epoch': 1.32}
{'loss': 0.4937, 'grad_norm': 5.416367053985596, 'learning_rate': 6.821808510638298e-06, 'mean_token_accuracy': 0.8558421730995178, 'epoch': 1.32}
{'loss': 0.4884, 'grad_norm': 3.6313586235046387, 'learning_rate': 6.808510638297873e-06, 'mean_token_accuracy': 0.824202299118042, 'epoch': 1.32}
{'loss': 0.3979, 'grad_norm': 4.9713287353515625, 'learning_rate': 6.795212765957447e-06, 'mean_token_accuracy': 0.8569434881210327, 'epoch': 1.32}
{'loss': 0.2761, 'grad_norm': 4.900434970855713, 'learning_rate': 6.781914893617022e-06, 'mean_token_accuracy': 0.9082969427108765, 'epoch': 1.32}
{'loss': 0.4541, 'grad_norm': 5.100522041320801, 'learning_rate': 6.768617021276597e-06, 'mean_token_accuracy': 0.8429530262947083, 'epoch': 1.32}
{'loss': 0.3405, 'grad_norm': 4.552188873291016, 'learning_rate': 6.75531914893617e-06, 'mean_token_accuracy': 0.8857426643371582, 'epoch': 1.33}
{'loss': 0.2277, 'grad_norm': 4.198726654052734, 'learning_rate': 6.742021276595745e-06, 'mean_token_accuracy': 0.9261507391929626, 'epoch': 1.33}
{'loss': 0.3338, 'grad_norm': 5.555385112762451, 'learning_rate': 6.72872340425532e-06, 'mean_token_accuracy': 0.8993399143218994, 'epoch': 1.33}
{'loss': 0.4113, 'grad_norm': 4.809957981109619, 'learning_rate': 6.715425531914894e-06, 'mean_token_accuracy': 0.8576122522354126, 'epoch': 1.33}
{'loss': 0.2795, 'grad_norm': 5.767655372619629, 'learning_rate': 6.702127659574469e-06, 'mean_token_accuracy': 0.8846153616905212, 'epoch': 1.33}
{'loss': 0.4037, 'grad_norm': 4.128156661987305, 'learning_rate': 6.688829787234044e-06, 'mean_token_accuracy': 0.84989994764328, 'epoch': 1.33}
{'loss': 0.204, 'grad_norm': 7.000269889831543, 'learning_rate': 6.6755319148936174e-06, 'mean_token_accuracy': 0.9230769276618958, 'epoch': 1.33}
{'loss': 0.2866, 'grad_norm': 5.22772741317749, 'learning_rate': 6.662234042553192e-06, 'mean_token_accuracy': 0.8992248177528381, 'epoch': 1.34}
{'loss': 0.2983, 'grad_norm': 4.2225341796875, 'learning_rate': 6.648936170212767e-06, 'mean_token_accuracy': 0.90125572681427, 'epoch': 1.34}
{'loss': 0.2258, 'grad_norm': 5.967977523803711, 'learning_rate': 6.635638297872341e-06, 'mean_token_accuracy': 0.9279946088790894, 'epoch': 1.34}
{'loss': 0.2475, 'grad_norm': 2.868774890899658, 'learning_rate': 6.622340425531916e-06, 'mean_token_accuracy': 0.907837450504303, 'epoch': 1.34}
{'loss': 0.3176, 'grad_norm': 3.7055130004882812, 'learning_rate': 6.609042553191491e-06, 'mean_token_accuracy': 0.8849557638168335, 'epoch': 1.34}
{'loss': 0.4412, 'grad_norm': 4.2183637619018555, 'learning_rate': 6.595744680851064e-06, 'mean_token_accuracy': 0.8641601204872131, 'epoch': 1.34}
{'loss': 0.3629, 'grad_norm': 4.4587321281433105, 'learning_rate': 6.582446808510638e-06, 'mean_token_accuracy': 0.8885754346847534, 'epoch': 1.34}
{'loss': 0.2487, 'grad_norm': 5.450399398803711, 'learning_rate': 6.569148936170213e-06, 'mean_token_accuracy': 0.8985602259635925, 'epoch': 1.34}
{'loss': 0.3864, 'grad_norm': 3.4848086833953857, 'learning_rate': 6.555851063829788e-06, 'mean_token_accuracy': 0.8630508184432983, 'epoch': 1.35}
{'loss': 0.2328, 'grad_norm': 3.0936267375946045, 'learning_rate': 6.542553191489362e-06, 'mean_token_accuracy': 0.9261025190353394, 'epoch': 1.35}
{'loss': 0.6346, 'grad_norm': 6.127982139587402, 'learning_rate': 6.529255319148937e-06, 'mean_token_accuracy': 0.809842050075531, 'epoch': 1.35}
{'loss': 0.1735, 'grad_norm': 3.811110258102417, 'learning_rate': 6.515957446808511e-06, 'mean_token_accuracy': 0.9295988082885742, 'epoch': 1.35}
{'loss': 0.1604, 'grad_norm': 2.680157423019409, 'learning_rate': 6.502659574468085e-06, 'mean_token_accuracy': 0.9386391043663025, 'epoch': 1.35}
{'loss': 0.3828, 'grad_norm': 4.186947822570801, 'learning_rate': 6.48936170212766e-06, 'mean_token_accuracy': 0.8596721291542053, 'epoch': 1.35}
{'loss': 0.1849, 'grad_norm': 4.129727363586426, 'learning_rate': 6.476063829787235e-06, 'mean_token_accuracy': 0.924559473991394, 'epoch': 1.35}
{'loss': 0.3237, 'grad_norm': 3.595079183578491, 'learning_rate': 6.462765957446809e-06, 'mean_token_accuracy': 0.8760436773300171, 'epoch': 1.36}
{'loss': 0.4216, 'grad_norm': 5.604389667510986, 'learning_rate': 6.449468085106384e-06, 'mean_token_accuracy': 0.8663253784179688, 'epoch': 1.36}
{'loss': 0.5189, 'grad_norm': 4.6805925369262695, 'learning_rate': 6.436170212765958e-06, 'mean_token_accuracy': 0.8213367462158203, 'epoch': 1.36}
{'loss': 0.3808, 'grad_norm': 3.817176580429077, 'learning_rate': 6.422872340425532e-06, 'mean_token_accuracy': 0.8695651888847351, 'epoch': 1.36}
{'loss': 0.3812, 'grad_norm': 4.20742130279541, 'learning_rate': 6.409574468085107e-06, 'mean_token_accuracy': 0.878883957862854, 'epoch': 1.36}
{'loss': 0.48, 'grad_norm': 6.559261798858643, 'learning_rate': 6.396276595744682e-06, 'mean_token_accuracy': 0.854492723941803, 'epoch': 1.36}
{'loss': 0.6548, 'grad_norm': 6.029383659362793, 'learning_rate': 6.382978723404256e-06, 'mean_token_accuracy': 0.7984633445739746, 'epoch': 1.36}
{'loss': 0.2792, 'grad_norm': 2.902041435241699, 'learning_rate': 6.369680851063831e-06, 'mean_token_accuracy': 0.8643803596496582, 'epoch': 1.36}
{'loss': 0.2566, 'grad_norm': 3.618016242980957, 'learning_rate': 6.356382978723404e-06, 'mean_token_accuracy': 0.910390317440033, 'epoch': 1.37}
{'loss': 0.2434, 'grad_norm': 2.6034553050994873, 'learning_rate': 6.3430851063829794e-06, 'mean_token_accuracy': 0.8916008472442627, 'epoch': 1.37}
{'loss': 0.192, 'grad_norm': 4.776235103607178, 'learning_rate': 6.329787234042554e-06, 'mean_token_accuracy': 0.9347536563873291, 'epoch': 1.37}
{'loss': 0.4595, 'grad_norm': 4.868189334869385, 'learning_rate': 6.316489361702129e-06, 'mean_token_accuracy': 0.8589595556259155, 'epoch': 1.37}
{'loss': 0.4148, 'grad_norm': 4.308815956115723, 'learning_rate': 6.303191489361703e-06, 'mean_token_accuracy': 0.8713513612747192, 'epoch': 1.37}
{'loss': 0.2574, 'grad_norm': 6.8856635093688965, 'learning_rate': 6.289893617021278e-06, 'mean_token_accuracy': 0.9161365032196045, 'epoch': 1.37}
{'loss': 0.1853, 'grad_norm': 4.052694320678711, 'learning_rate': 6.276595744680851e-06, 'mean_token_accuracy': 0.9326578974723816, 'epoch': 1.37}
{'loss': 0.464, 'grad_norm': 4.923377513885498, 'learning_rate': 6.263297872340426e-06, 'mean_token_accuracy': 0.8396396636962891, 'epoch': 1.38}
{'loss': 0.1748, 'grad_norm': 3.3112504482269287, 'learning_rate': 6.25e-06, 'mean_token_accuracy': 0.9437420964241028, 'epoch': 1.38}
{'loss': 0.1829, 'grad_norm': 2.1220340728759766, 'learning_rate': 6.236702127659575e-06, 'mean_token_accuracy': 0.9306930899620056, 'epoch': 1.38}
{'loss': 0.1554, 'grad_norm': 3.9143993854522705, 'learning_rate': 6.22340425531915e-06, 'mean_token_accuracy': 0.9522451758384705, 'epoch': 1.38}
{'loss': 0.3564, 'grad_norm': 3.5790011882781982, 'learning_rate': 6.210106382978723e-06, 'mean_token_accuracy': 0.8617106080055237, 'epoch': 1.38}
{'loss': 0.1886, 'grad_norm': 3.665889024734497, 'learning_rate': 6.196808510638298e-06, 'mean_token_accuracy': 0.9299638867378235, 'epoch': 1.38}
{'loss': 0.3003, 'grad_norm': 4.663681507110596, 'learning_rate': 6.183510638297873e-06, 'mean_token_accuracy': 0.9082940220832825, 'epoch': 1.38}
{'loss': 0.3861, 'grad_norm': 5.763076305389404, 'learning_rate': 6.170212765957447e-06, 'mean_token_accuracy': 0.8810631036758423, 'epoch': 1.38}
{'loss': 0.2213, 'grad_norm': 3.601123332977295, 'learning_rate': 6.156914893617022e-06, 'mean_token_accuracy': 0.9310148358345032, 'epoch': 1.39}
{'loss': 0.3206, 'grad_norm': 5.617681503295898, 'learning_rate': 6.143617021276597e-06, 'mean_token_accuracy': 0.9146634340286255, 'epoch': 1.39}
{'loss': 0.2787, 'grad_norm': 3.2842929363250732, 'learning_rate': 6.1303191489361705e-06, 'mean_token_accuracy': 0.8954607844352722, 'epoch': 1.39}
{'loss': 0.5757, 'grad_norm': 4.5803632736206055, 'learning_rate': 6.117021276595745e-06, 'mean_token_accuracy': 0.825941801071167, 'epoch': 1.39}
{'loss': 0.382, 'grad_norm': 4.672251224517822, 'learning_rate': 6.10372340425532e-06, 'mean_token_accuracy': 0.877363920211792, 'epoch': 1.39}
{'loss': 0.4161, 'grad_norm': 7.014791011810303, 'learning_rate': 6.090425531914894e-06, 'mean_token_accuracy': 0.8514211773872375, 'epoch': 1.39}
{'loss': 0.285, 'grad_norm': 3.5383338928222656, 'learning_rate': 6.077127659574469e-06, 'mean_token_accuracy': 0.9022298455238342, 'epoch': 1.39}
{'loss': 0.4139, 'grad_norm': 5.911735534667969, 'learning_rate': 6.063829787234044e-06, 'mean_token_accuracy': 0.8528369069099426, 'epoch': 1.39}
{'loss': 0.2801, 'grad_norm': 4.241363048553467, 'learning_rate': 6.050531914893617e-06, 'mean_token_accuracy': 0.9084682464599609, 'epoch': 1.4}
{'loss': 0.3007, 'grad_norm': 4.588769912719727, 'learning_rate': 6.037234042553191e-06, 'mean_token_accuracy': 0.8990086913108826, 'epoch': 1.4}
{'loss': 0.2866, 'grad_norm': 4.045698642730713, 'learning_rate': 6.023936170212766e-06, 'mean_token_accuracy': 0.9066583514213562, 'epoch': 1.4}
{'loss': 0.4093, 'grad_norm': 5.008932590484619, 'learning_rate': 6.010638297872341e-06, 'mean_token_accuracy': 0.8654940724372864, 'epoch': 1.4}
{'loss': 0.4184, 'grad_norm': 5.9985456466674805, 'learning_rate': 5.997340425531915e-06, 'mean_token_accuracy': 0.8419434428215027, 'epoch': 1.4}
{'loss': 0.2719, 'grad_norm': 3.186819076538086, 'learning_rate': 5.98404255319149e-06, 'mean_token_accuracy': 0.9144353866577148, 'epoch': 1.4}
{'loss': 0.3274, 'grad_norm': 6.316107273101807, 'learning_rate': 5.970744680851064e-06, 'mean_token_accuracy': 0.9010152220726013, 'epoch': 1.4}
{'loss': 0.2525, 'grad_norm': 3.6394214630126953, 'learning_rate': 5.957446808510638e-06, 'mean_token_accuracy': 0.9041916131973267, 'epoch': 1.41}
{'loss': 0.1586, 'grad_norm': 4.2227606773376465, 'learning_rate': 5.944148936170213e-06, 'mean_token_accuracy': 0.9378925561904907, 'epoch': 1.41}
{'loss': 0.4127, 'grad_norm': 6.396178245544434, 'learning_rate': 5.930851063829788e-06, 'mean_token_accuracy': 0.8644067645072937, 'epoch': 1.41}
{'loss': 0.3678, 'grad_norm': 4.398420810699463, 'learning_rate': 5.917553191489362e-06, 'mean_token_accuracy': 0.8702594637870789, 'epoch': 1.41}
{'loss': 0.4079, 'grad_norm': 4.2913923263549805, 'learning_rate': 5.904255319148937e-06, 'mean_token_accuracy': 0.8707014918327332, 'epoch': 1.41}
{'loss': 0.3049, 'grad_norm': 4.42319917678833, 'learning_rate': 5.890957446808511e-06, 'mean_token_accuracy': 0.8991486430168152, 'epoch': 1.41}
{'loss': 0.4239, 'grad_norm': 8.743958473205566, 'learning_rate': 5.877659574468085e-06, 'mean_token_accuracy': 0.86771160364151, 'epoch': 1.41}
{'loss': 0.2651, 'grad_norm': 3.202233076095581, 'learning_rate': 5.86436170212766e-06, 'mean_token_accuracy': 0.9238371849060059, 'epoch': 1.41}
{'loss': 0.4579, 'grad_norm': 3.463660717010498, 'learning_rate': 5.851063829787235e-06, 'mean_token_accuracy': 0.8757503032684326, 'epoch': 1.42}
{'loss': 0.3998, 'grad_norm': 4.641074180603027, 'learning_rate': 5.837765957446809e-06, 'mean_token_accuracy': 0.8616600632667542, 'epoch': 1.42}
{'loss': 0.2467, 'grad_norm': 4.1222453117370605, 'learning_rate': 5.824468085106384e-06, 'mean_token_accuracy': 0.9075630307197571, 'epoch': 1.42}
{'loss': 0.2135, 'grad_norm': 3.335007905960083, 'learning_rate': 5.811170212765958e-06, 'mean_token_accuracy': 0.934798538684845, 'epoch': 1.42}
{'loss': 0.2435, 'grad_norm': 2.7051918506622314, 'learning_rate': 5.7978723404255325e-06, 'mean_token_accuracy': 0.9117646813392639, 'epoch': 1.42}
{'loss': 0.3756, 'grad_norm': 4.561650276184082, 'learning_rate': 5.784574468085107e-06, 'mean_token_accuracy': 0.8698763847351074, 'epoch': 1.42}
{'loss': 0.2775, 'grad_norm': 3.6222360134124756, 'learning_rate': 5.771276595744682e-06, 'mean_token_accuracy': 0.9062119126319885, 'epoch': 1.42}
{'loss': 0.5907, 'grad_norm': 6.524293899536133, 'learning_rate': 5.757978723404256e-06, 'mean_token_accuracy': 0.8140468001365662, 'epoch': 1.43}
{'loss': 0.6146, 'grad_norm': 5.897773742675781, 'learning_rate': 5.744680851063831e-06, 'mean_token_accuracy': 0.7909709215164185, 'epoch': 1.43}
{'loss': 0.3464, 'grad_norm': 5.136972427368164, 'learning_rate': 5.731382978723404e-06, 'mean_token_accuracy': 0.8845637440681458, 'epoch': 1.43}
{'loss': 0.2142, 'grad_norm': 4.0793256759643555, 'learning_rate': 5.718085106382979e-06, 'mean_token_accuracy': 0.9298758506774902, 'epoch': 1.43}
{'loss': 0.3958, 'grad_norm': 4.857961177825928, 'learning_rate': 5.704787234042553e-06, 'mean_token_accuracy': 0.8780078291893005, 'epoch': 1.43}
{'loss': 0.4648, 'grad_norm': 4.020028114318848, 'learning_rate': 5.691489361702128e-06, 'mean_token_accuracy': 0.8540229797363281, 'epoch': 1.43}
{'loss': 0.3791, 'grad_norm': 6.94644832611084, 'learning_rate': 5.678191489361703e-06, 'mean_token_accuracy': 0.8897637724876404, 'epoch': 1.43}
{'loss': 0.2412, 'grad_norm': 5.434014797210693, 'learning_rate': 5.664893617021277e-06, 'mean_token_accuracy': 0.9290232062339783, 'epoch': 1.43}
{'loss': 0.4475, 'grad_norm': 4.0650153160095215, 'learning_rate': 5.651595744680851e-06, 'mean_token_accuracy': 0.8510354161262512, 'epoch': 1.44}
{'loss': 0.2965, 'grad_norm': 5.121735095977783, 'learning_rate': 5.638297872340426e-06, 'mean_token_accuracy': 0.9090389013290405, 'epoch': 1.44}
{'loss': 0.3187, 'grad_norm': 5.957775115966797, 'learning_rate': 5.625e-06, 'mean_token_accuracy': 0.8901569247245789, 'epoch': 1.44}
{'loss': 0.1841, 'grad_norm': 3.716872215270996, 'learning_rate': 5.611702127659575e-06, 'mean_token_accuracy': 0.9308035969734192, 'epoch': 1.44}
{'loss': 0.5322, 'grad_norm': 4.697521209716797, 'learning_rate': 5.59840425531915e-06, 'mean_token_accuracy': 0.8373265862464905, 'epoch': 1.44}
{'loss': 0.3351, 'grad_norm': 5.387679100036621, 'learning_rate': 5.5851063829787235e-06, 'mean_token_accuracy': 0.8913183212280273, 'epoch': 1.44}
{'loss': 0.2994, 'grad_norm': 5.008754730224609, 'learning_rate': 5.571808510638298e-06, 'mean_token_accuracy': 0.8906536102294922, 'epoch': 1.44}
{'loss': 0.3541, 'grad_norm': 7.379449367523193, 'learning_rate': 5.558510638297873e-06, 'mean_token_accuracy': 0.8761114478111267, 'epoch': 1.45}
{'loss': 0.2739, 'grad_norm': 4.6706719398498535, 'learning_rate': 5.545212765957447e-06, 'mean_token_accuracy': 0.9087613224983215, 'epoch': 1.45}
{'loss': 0.4033, 'grad_norm': 4.133576393127441, 'learning_rate': 5.531914893617022e-06, 'mean_token_accuracy': 0.8637951016426086, 'epoch': 1.45}
{'loss': 0.245, 'grad_norm': 3.2625644207000732, 'learning_rate': 5.518617021276597e-06, 'mean_token_accuracy': 0.9136302471160889, 'epoch': 1.45}
{'loss': 0.6436, 'grad_norm': 4.891808032989502, 'learning_rate': 5.5053191489361705e-06, 'mean_token_accuracy': 0.8070865869522095, 'epoch': 1.45}
{'loss': 0.3679, 'grad_norm': 3.6359524726867676, 'learning_rate': 5.492021276595745e-06, 'mean_token_accuracy': 0.8810623288154602, 'epoch': 1.45}
{'loss': 0.2985, 'grad_norm': 5.571133136749268, 'learning_rate': 5.47872340425532e-06, 'mean_token_accuracy': 0.9078871607780457, 'epoch': 1.45}
{'loss': 0.1709, 'grad_norm': 4.7325053215026855, 'learning_rate': 5.4654255319148945e-06, 'mean_token_accuracy': 0.9507042169570923, 'epoch': 1.45}
{'loss': 0.3599, 'grad_norm': 6.031789302825928, 'learning_rate': 5.452127659574469e-06, 'mean_token_accuracy': 0.8858473896980286, 'epoch': 1.46}
{'loss': 0.6705, 'grad_norm': 4.676336288452148, 'learning_rate': 5.438829787234044e-06, 'mean_token_accuracy': 0.8066704273223877, 'epoch': 1.46}
{'loss': 0.4074, 'grad_norm': 5.922732830047607, 'learning_rate': 5.425531914893617e-06, 'mean_token_accuracy': 0.8602794408798218, 'epoch': 1.46}
